report_row,reference_id,source_group,source_row_id,seed,arm,structure,rho,category,regime,model_view_id,development_participants,development_cfp_macro_f1,development_cfp_macro_precision,development_cfp_macro_recall,development_cfp_accuracy,development_cfp_confusion_matrix,development_cfp_class_support,development_cfp_log_loss,development_cfp_auroc,development_cfp_brier_binary,development_oct_macro_f1,development_oct_macro_precision,development_oct_macro_recall,development_oct_accuracy,development_oct_confusion_matrix,development_oct_class_support,development_oct_log_loss,development_oct_auroc,development_oct_brier_binary,development_fixed_probability_fusion_macro_f1,development_fixed_probability_fusion_macro_precision,development_fixed_probability_fusion_macro_recall,development_fixed_probability_fusion_accuracy,development_fixed_probability_fusion_confusion_matrix,development_fixed_probability_fusion_class_support,development_fixed_probability_fusion_log_loss,development_fixed_probability_fusion_auroc,development_fixed_probability_fusion_brier_binary,development_branch_mean_macro_f1,test_participants,test_cfp_macro_f1,test_cfp_macro_precision,test_cfp_macro_recall,test_cfp_accuracy,test_cfp_confusion_matrix,test_cfp_class_support,test_cfp_log_loss,test_cfp_auroc,test_cfp_brier_binary,test_oct_macro_f1,test_oct_macro_precision,test_oct_macro_recall,test_oct_accuracy,test_oct_confusion_matrix,test_oct_class_support,test_oct_log_loss,test_oct_auroc,test_oct_brier_binary,test_fixed_probability_fusion_macro_f1,test_fixed_probability_fusion_macro_precision,test_fixed_probability_fusion_macro_recall,test_fixed_probability_fusion_accuracy,test_fixed_probability_fusion_confusion_matrix,test_fixed_probability_fusion_class_support,test_fixed_probability_fusion_log_loss,test_fixed_probability_fusion_auroc,test_fixed_probability_fusion_brier_binary,test_branch_mean_macro_f1,backbone_lr,training_stage,parameters,best_epoch,stop_epoch,training_seconds,peak_training_reserved_mib,checkpoint_sha256
R0012,current_direct_and_host:branch_radon_M32_S64_k3_r16_lr6e-05_seed3418,current_direct_and_host,branch_radon_M32_S64_k3_r16_lr6e-05_seed3418,3418,,"{""M"": 32, ""S"": 64, ""cost"": {""components_per_participant"": {""channel_decode"": 7929856, ""channel_encode"": 7929856, ""forward_projection"": 63438848, ""mask_multiply"": 196608.0, ""mixer"": 805306368, ""residual"": 247808, ""return_projection"": 1997952}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 887047296.0, ""h"": 512, ""parameters"": 3145728, ""r"": 16, ""rho"": 0.0625}, ""h"": 512, ""id"": ""radon_M32_S64_k3_r16"", ""k"": 3, ""memberships"": [{""budget_h"": 512, ""kind"": ""equal_parameters""}, {""budget_h"": 512, ""kind"": ""equal_compute"", ""role"": ""radon""}], ""mode"": ""radon"", ""r"": 16, ""rho"": 0.0625}",,direct,single_width,baaac63aa6a12d9fca6cd835f8a7ef531d9c9ae44adacbc304b93df57a6e7818,296,0.6891581559056026,0.7014038103423579,0.6925675675675675,0.6925675675675675,"[[118, 30], [61, 87]]","[148, 148]",1.5125618621456969,0.7318298027757487,0.27167177770493917,0.6855200776832124,0.6865004811437474,0.6858108108108107,0.6858108108108109,"[[106, 42], [51, 97]]","[148, 148]",1.6516029200981448,0.720621804236669,0.2892060718687629,0.6638485804416404,0.6689419000139776,0.6655405405405406,0.6655405405405406,"[[109, 39], [60, 88]]","[148, 148]",1.2663924212146818,0.7358929875821767,0.2566573274856819,0.6873391167944075,290,0.6160142520102075,0.6268686565671717,0.6206896551724138,0.6206896551724138,"[[106, 39], [71, 74]]","[145, 145]",1.8777305946569272,0.67705112960761,0.33862522427530606,0.6267696267696268,0.637310606060606,0.6310344827586207,0.6310344827586207,"[[107, 38], [69, 76]]","[145, 145]",1.8513282248928653,0.6685850178359096,0.3233624887599181,0.6235576923076923,0.6332919254658385,0.6275862068965518,0.6275862068965518,"[[106, 39], [69, 76]]","[145, 145]",1.531366207864147,0.6768608799048752,0.31121038533193623,0.6213919393899172,6e-05,communication,47484292,14,20,342.6921660990047,7474.0,9d3ee67bef6f7e38be1d70fcec5a29d4354f933b1866570381983cd186d8deb4
R0013,current_direct_and_host:branch_linear_resample_M32_S64_k3_r31_lr3e-05_seed3416,current_direct_and_host,branch_linear_resample_M32_S64_k3_r31_lr3e-05_seed3416,3416,,"{""M"": 32, ""S"": 64, ""cost"": {""components_per_participant"": {""channel_decode"": 15364096, ""channel_encode"": 15364096, ""forward_projection"": 122912768, ""mask_multiply"": 738048.0, ""mixer"": 3023044608, ""residual"": 247808, ""return_projection"": 122912768}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3300584192.0, ""h"": 992, ""parameters"": 11808768, ""r"": 31, ""rho"": 0.12109375}, ""h"": 992, ""id"": ""linear_resample_M32_S64_k3_r31"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""compute_ordinary""}], ""mode"": ""linear_resample"", ""r"": 31, ""rho"": 0.12109375}",,direct,single_width,84d07f208e5a8eb20ed632e8bf6a5987159232e9b83517f0b0219dbe662fd984,296,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,290,0.5927935646627636,0.5933877200515243,0.5931034482758621,0.593103448275862,"[[82, 63], [55, 90]]","[145, 145]",1.1357389172983785,0.626397146254459,0.32058860321392446,0.5575896262395119,0.5591723078400308,0.5586206896551724,0.5586206896551724,"[[88, 57], [71, 74]]","[145, 145]",1.328483632179735,0.6113674197384067,0.3471283098493244,0.6095602340017395,0.6112389719984657,0.6103448275862069,0.6103448275862069,"[[95, 50], [63, 82]]","[145, 145]",0.8285865300269118,0.6409512485136741,0.2711762524564717,0.5751915954511377,3e-05,communication,56147332,0,8,137.6670143730007,7524.0,5d0ede5b2936fba8515f9e574637545d7b589b5189228aabeea688666b83d2b2
R0014,current_direct_and_host:branch_linear_resample_M32_S64_k3_r31_lr3e-05_seed3417,current_direct_and_host,branch_linear_resample_M32_S64_k3_r31_lr3e-05_seed3417,3417,,"{""M"": 32, ""S"": 64, ""cost"": {""components_per_participant"": {""channel_decode"": 15364096, ""channel_encode"": 15364096, ""forward_projection"": 122912768, ""mask_multiply"": 738048.0, ""mixer"": 3023044608, ""residual"": 247808, ""return_projection"": 122912768}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3300584192.0, ""h"": 992, ""parameters"": 11808768, ""r"": 31, ""rho"": 0.12109375}, ""h"": 992, ""id"": ""linear_resample_M32_S64_k3_r31"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""compute_ordinary""}], ""mode"": ""linear_resample"", ""r"": 31, ""rho"": 0.12109375}",,direct,single_width,8043fe55395cddbcb7ca4e2c8f790897052084b28ec4e1e40557938bbce0af73,296,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,290,0.5963165221115752,0.5967772692601068,0.596551724137931,0.596551724137931,"[[83, 62], [55, 90]]","[145, 145]",1.0986853433296322,0.6321521997621878,0.31016687518577707,0.586128157556729,0.586272549859584,0.5862068965517242,0.5862068965517241,"[[83, 62], [58, 87]]","[145, 145]",1.806336365935988,0.6223305588585017,0.34847978158161536,0.5827536593776383,0.5827625570776256,0.5827586206896551,0.5827586206896552,"[[84, 61], [60, 85]]","[145, 145]",0.8250064614084274,0.6510344827586207,0.26629216491110247,0.5912223398341521,3e-05,communication,56147332,0,8,265.0373897149984,7524.0,0a7e188bc53017cb27fdfc96c0b2a39399a574c788a38699046d9fac4d01ee0d
R0015,current_direct_and_host:branch_linear_resample_M32_S64_k3_r31_lr3e-05_seed3418,current_direct_and_host,branch_linear_resample_M32_S64_k3_r31_lr3e-05_seed3418,3418,,"{""M"": 32, ""S"": 64, ""cost"": {""components_per_participant"": {""channel_decode"": 15364096, ""channel_encode"": 15364096, ""forward_projection"": 122912768, ""mask_multiply"": 738048.0, ""mixer"": 3023044608, ""residual"": 247808, ""return_projection"": 122912768}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3300584192.0, ""h"": 992, ""parameters"": 11808768, ""r"": 31, ""rho"": 0.12109375}, ""h"": 992, ""id"": ""linear_resample_M32_S64_k3_r31"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""compute_ordinary""}], ""mode"": ""linear_resample"", ""r"": 31, ""rho"": 0.12109375}",,direct,single_width,26ea1eae70e4c314bce59ef21b9ec6d0ea8f8cbcc6abc72a1cdec50f36950d0b,296,0.6842213937482077,0.6896286632809951,0.6858108108108109,0.6858108108108109,"[[112, 36], [57, 91]]","[148, 148]",1.544784322166906,0.7135682980277573,0.27499467600271443,0.6584680413548867,0.6593731384319296,0.6587837837837838,0.6587837837837838,"[[93, 55], [46, 102]]","[148, 148]",1.8629306437596571,0.6743060628195764,0.3046927112025689,0.7026891293430124,0.7027397260273973,0.7027027027027026,0.7027027027027027,"[[103, 45], [43, 105]]","[148, 148]",0.9110850183605966,0.7546110299488679,0.2129103890568751,0.6713447175515472,290,0.6122994652406417,0.6155741268537751,0.6137931034482759,0.6137931034482759,"[[98, 47], [65, 80]]","[145, 145]",1.5948280346554073,0.6728656361474434,0.31824584968054176,0.572230681385611,0.5725379960931917,0.5724137931034483,0.5724137931034483,"[[80, 65], [59, 86]]","[145, 145]",1.965263663753316,0.6260642092746729,0.36414001708784355,0.6309949935189259,0.6310905976398935,0.6310344827586207,0.6310344827586207,"[[93, 52], [55, 90]]","[145, 145]",0.9968785903877774,0.6647800237812128,0.27618672566053243,0.5922650733131263,3e-05,communication,56147332,6,12,202.39084644097602,7524.0,d54d1a8513a03c7d019149d954254055c14147d662fbffd58c51cb525c1a944b
R0016,current_direct_and_host:branch_linear_resample_M32_S64_k3_r31_lr6e-05_seed3416,current_direct_and_host,branch_linear_resample_M32_S64_k3_r31_lr6e-05_seed3416,3416,,"{""M"": 32, ""S"": 64, ""cost"": {""components_per_participant"": {""channel_decode"": 15364096, ""channel_encode"": 15364096, ""forward_projection"": 122912768, ""mask_multiply"": 738048.0, ""mixer"": 3023044608, ""residual"": 247808, ""return_projection"": 122912768}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3300584192.0, ""h"": 992, ""parameters"": 11808768, ""r"": 31, ""rho"": 0.12109375}, ""h"": 992, ""id"": ""linear_resample_M32_S64_k3_r31"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""compute_ordinary""}], ""mode"": ""linear_resample"", ""r"": 31, ""rho"": 0.12109375}",,direct,single_width,217efdd0e298b72a5195828d30a08035bcad82ef8ce7143f2b96290a4c987789,296,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,290,0.5927935646627636,0.5933877200515243,0.5931034482758621,0.593103448275862,"[[82, 63], [55, 90]]","[145, 145]",1.1357389172983785,0.626397146254459,0.32058860321392446,0.5575896262395119,0.5591723078400308,0.5586206896551724,0.5586206896551724,"[[88, 57], [71, 74]]","[145, 145]",1.328483632179735,0.6113674197384067,0.3471283098493244,0.6095602340017395,0.6112389719984657,0.6103448275862069,0.6103448275862069,"[[95, 50], [63, 82]]","[145, 145]",0.8285865300269118,0.6409512485136741,0.2711762524564717,0.5751915954511377,6e-05,communication,56147332,0,8,264.1016788109846,7524.0,697bd0e86ff98fcdfabfbdfc00822954318f9bb44d0e1247ebbe35b89278da46
R0017,current_direct_and_host:branch_linear_resample_M32_S64_k3_r31_lr6e-05_seed3417,current_direct_and_host,branch_linear_resample_M32_S64_k3_r31_lr6e-05_seed3417,3417,,"{""M"": 32, ""S"": 64, ""cost"": {""components_per_participant"": {""channel_decode"": 15364096, ""channel_encode"": 15364096, ""forward_projection"": 122912768, ""mask_multiply"": 738048.0, ""mixer"": 3023044608, ""residual"": 247808, ""return_projection"": 122912768}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3300584192.0, ""h"": 992, ""parameters"": 11808768, ""r"": 31, ""rho"": 0.12109375}, ""h"": 992, ""id"": ""linear_resample_M32_S64_k3_r31"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""compute_ordinary""}], ""mode"": ""linear_resample"", ""r"": 31, ""rho"": 0.12109375}",,direct,single_width,df999424107219ef2f2fcdfb6900b28c6dae3faf040ff8fc761d086600484640,296,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,290,0.5963165221115752,0.5967772692601068,0.596551724137931,0.596551724137931,"[[83, 62], [55, 90]]","[145, 145]",1.0986853433296322,0.6321521997621878,0.31016687518577707,0.586128157556729,0.586272549859584,0.5862068965517242,0.5862068965517241,"[[83, 62], [58, 87]]","[145, 145]",1.806336365935988,0.6223305588585017,0.34847978158161536,0.5827536593776383,0.5827625570776256,0.5827586206896551,0.5827586206896552,"[[84, 61], [60, 85]]","[145, 145]",0.8250064614084274,0.6510344827586207,0.26629216491110247,0.5912223398341521,6e-05,communication,56147332,0,8,138.41797358199256,7524.0,c2624f77a6091c382a14d96a914e83a0378c44d488984c8dd2d48ece2b4d08c8
R0018,current_direct_and_host:branch_linear_resample_M32_S64_k3_r31_lr6e-05_seed3418,current_direct_and_host,branch_linear_resample_M32_S64_k3_r31_lr6e-05_seed3418,3418,,"{""M"": 32, ""S"": 64, ""cost"": {""components_per_participant"": {""channel_decode"": 15364096, ""channel_encode"": 15364096, ""forward_projection"": 122912768, ""mask_multiply"": 738048.0, ""mixer"": 3023044608, ""residual"": 247808, ""return_projection"": 122912768}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3300584192.0, ""h"": 992, ""parameters"": 11808768, ""r"": 31, ""rho"": 0.12109375}, ""h"": 992, ""id"": ""linear_resample_M32_S64_k3_r31"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""compute_ordinary""}], ""mode"": ""linear_resample"", ""r"": 31, ""rho"": 0.12109375}",,direct,single_width,63922e6438a2269fff411559745db90c5e811b44c7850dfd755cec1f7ff2ead9,296,0.6721139241951877,0.6726835964310227,0.6722972972972974,0.6722972972972973,"[[103, 45], [52, 96]]","[148, 148]",1.5099340104739138,0.7086376917457998,0.2840910116662244,0.6553424657534247,0.6555190058479532,0.6554054054054055,0.6554054054054054,"[[99, 49], [53, 95]]","[148, 148]",1.7359156595909262,0.6764746165084004,0.3047170660072107,0.6959320641008081,0.6959817351598174,0.6959459459459459,0.6959459459459459,"[[104, 44], [46, 102]]","[148, 148]",0.9355239299307677,0.7363038714390067,0.2266245927826243,0.6637281949743061,290,0.616872374105857,0.6176948051948052,0.6172413793103448,0.6172413793103448,"[[94, 51], [60, 85]]","[145, 145]",1.5843366392664142,0.6659453032104636,0.3285995886574757,0.589063932649829,0.5901741293532339,0.5896551724137931,0.5896551724137931,"[[91, 54], [65, 80]]","[145, 145]",1.938467853123851,0.6015457788347205,0.363284635378728,0.6205272173582033,0.6208966601553194,0.6206896551724137,0.6206896551724138,"[[93, 52], [58, 87]]","[145, 145]",1.0191684343617113,0.6548394768133174,0.2823728627970963,0.602968153377843,6e-05,communication,56147332,12,18,552.8150466380175,7524.0,c7d4259c75ab97f3f166739e74037e134ee954fc7f0fd56a3762a74808597eed
R0019,current_direct_and_host:branch_linear_resample_M32_S64_k3_r32_lr3e-05_seed3416,current_direct_and_host,branch_linear_resample_M32_S64_k3_r32_lr3e-05_seed3416,3416,,"{""M"": 32, ""S"": 64, ""cost"": {""components_per_participant"": {""channel_decode"": 15859712, ""channel_encode"": 15859712, ""forward_projection"": 126877696, ""mask_multiply"": 786432.0, ""mixer"": 3221225472, ""residual"": 247808, ""return_projection"": 126877696}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3507734528.0, ""h"": 1024, ""parameters"": 12582912, ""r"": 32, ""rho"": 0.125}, ""h"": 1024, ""id"": ""linear_resample_M32_S64_k3_r32"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_parameters""}, {""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""same_width_ordinary""}], ""mode"": ""linear_resample"", ""r"": 32, ""rho"": 0.125}",,direct,single_width,17e781532e476ffb87e42884345a1a0a2965856c27d1f83fe922255445ed38ae,296,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,290,0.5927935646627636,0.5933877200515243,0.5931034482758621,0.593103448275862,"[[82, 63], [55, 90]]","[145, 145]",1.1357389172983785,0.626397146254459,0.32058860321392446,0.5575896262395119,0.5591723078400308,0.5586206896551724,0.5586206896551724,"[[88, 57], [71, 74]]","[145, 145]",1.328483632179735,0.6113674197384067,0.3471283098493244,0.6095602340017395,0.6112389719984657,0.6103448275862069,0.6103448275862069,"[[95, 50], [63, 82]]","[145, 145]",0.8285865300269118,0.6409512485136741,0.2711762524564717,0.5751915954511377,3e-05,communication,56921476,0,8,138.24932763900142,7722.0,8ac7f02841ea023fbb247ad88b326a612dc39102df1462d7cd05b771d7e6dbdd
R0020,current_direct_and_host:branch_linear_resample_M32_S64_k3_r32_lr3e-05_seed3417,current_direct_and_host,branch_linear_resample_M32_S64_k3_r32_lr3e-05_seed3417,3417,,"{""M"": 32, ""S"": 64, ""cost"": {""components_per_participant"": {""channel_decode"": 15859712, ""channel_encode"": 15859712, ""forward_projection"": 126877696, ""mask_multiply"": 786432.0, ""mixer"": 3221225472, ""residual"": 247808, ""return_projection"": 126877696}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3507734528.0, ""h"": 1024, ""parameters"": 12582912, ""r"": 32, ""rho"": 0.125}, ""h"": 1024, ""id"": ""linear_resample_M32_S64_k3_r32"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_parameters""}, {""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""same_width_ordinary""}], ""mode"": ""linear_resample"", ""r"": 32, ""rho"": 0.125}",,direct,single_width,22ef601d68b57edab6a96fe2126300b2edaa4c8537a06e561709ecae60ebcbd8,296,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,290,0.5963165221115752,0.5967772692601068,0.596551724137931,0.596551724137931,"[[83, 62], [55, 90]]","[145, 145]",1.0986853433296322,0.6321521997621878,0.31016687518577707,0.586128157556729,0.586272549859584,0.5862068965517242,0.5862068965517241,"[[83, 62], [58, 87]]","[145, 145]",1.806336365935988,0.6223305588585017,0.34847978158161536,0.5827536593776383,0.5827625570776256,0.5827586206896551,0.5827586206896552,"[[84, 61], [60, 85]]","[145, 145]",0.8250064614084274,0.6510344827586207,0.26629216491110247,0.5912223398341521,3e-05,communication,56921476,0,8,264.07882296299795,7722.0,e3a28612c5b33bcc2b374e0047ccf4a72d3de2ecb345be663745ce734a04d1aa
R0021,current_direct_and_host:branch_linear_resample_M32_S64_k3_r32_lr3e-05_seed3418,current_direct_and_host,branch_linear_resample_M32_S64_k3_r32_lr3e-05_seed3418,3418,,"{""M"": 32, ""S"": 64, ""cost"": {""components_per_participant"": {""channel_decode"": 15859712, ""channel_encode"": 15859712, ""forward_projection"": 126877696, ""mask_multiply"": 786432.0, ""mixer"": 3221225472, ""residual"": 247808, ""return_projection"": 126877696}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3507734528.0, ""h"": 1024, ""parameters"": 12582912, ""r"": 32, ""rho"": 0.125}, ""h"": 1024, ""id"": ""linear_resample_M32_S64_k3_r32"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_parameters""}, {""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""same_width_ordinary""}], ""mode"": ""linear_resample"", ""r"": 32, ""rho"": 0.125}",,direct,single_width,a51ddbf027d1d1c0b8dc8d95ba0e2addc091bb5e6e3c0a8e5836ebdf4b2339ec,296,0.6993208925412315,0.6993334246450258,0.6993243243243243,0.6993243243243243,"[[104, 44], [45, 103]]","[148, 148]",1.459045068342808,0.725210007304602,0.2718038332409747,0.6249957199109741,0.6250057069807788,0.625,0.625,"[[93, 55], [56, 92]]","[148, 148]",1.953369726820288,0.6686906501095691,0.321914509381568,0.7059971914922766,0.7063165592577357,0.7060810810810811,0.706081081081081,"[[102, 46], [41, 107]]","[148, 148]",0.9317566217936127,0.7418736303871439,0.2272477543843904,0.6621583062261028,290,0.5999238856381713,0.6000761578371174,0.6,0.6,"[[85, 60], [56, 89]]","[145, 145]",1.66287225675331,0.6610701545778834,0.3404119761643224,0.586128157556729,0.586272549859584,0.5862068965517242,0.5862068965517241,"[[83, 62], [58, 87]]","[145, 145]",1.9068339264291094,0.6336979785969085,0.36236130341970413,0.5858917606739968,0.5864701111588189,0.5862068965517242,0.5862068965517241,"[[81, 64], [56, 89]]","[145, 145]",1.025081197111368,0.6516052318668253,0.284508626897081,0.5930260215974501,3e-05,communication,56921476,10,16,266.8067571200081,7722.0,8d019f016f1e56ec136dcb444d5ecd0cd1dfc52dd5b2557650842ac53d6e1577
